2018 Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H0562,Local CCP,"Health Net Of California,inc.",Health Net of California,Centene Corporation,4,4,3,2,3,4,4,2,5,4,4,3,5,5,5,4,4,3,1,2,3,3,2,3,3,4,2,5,4,3,4,5,5,5,5,5,2,5,4,3,5,4,4,5,3,4,3,4
H0571,Local CCP,Chinese Community Health Plan,Chinese Community Health Plan,Chinese Hospital Association,3,4,5,5,3,4,4,4,3,2,3,4,4,4,5,5,1,4,2,1,4,2,3,4,4,4,3,5,1,5,4,5,5,4,4,5,Not enough data available,5,1,5,5,3,4,5,5,5,5,4
H0602,1876 Cost,Rocky Mountain Health Maintenance Organization,Rocky Mountain Health Plans,"UnitedHealth Group, Inc.",2,3,4,3,4,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,2,4,4,4,2,4,Plan not required to report measure,Plan not required to report measure,4,5,5,5,4,5,5,5,5,5,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0609,Local CCP,"Pacificare Of Colorado, Inc",UnitedHealthcare,"UnitedHealth Group, Inc.",3,4,3,4,4,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,4,5,4,3,2,3,4,4,2,3,3,2,2,2,5,5,2,4,5,5,5,5,5,5,5,5,2,4,4,4,5,4,4,4,4
H0624,Local CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",2,3,4,3,3,2,4,3,4,4,4,2,4,4,4,2,3,3,4,3,4,3,4,3,2,4,3,5,4,3,3,4,5,5,5,5,Not enough data available,5,4,3,5,4,3,5,2,3,3,2
H0630,Local CCP,Kaiser Foundation Hp Of Co,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",4,5,5,3,5,5,5,4,5,4,5,4,5,5,5,5,5,2,3,5,4,4,5,4,5,5,4,5,5,5,3,5,5,5,5,5,Not enough data available,5,5,5,5,5,5,5,4,5,5,5
H0657,1876 Cost,Colorado Choice Health Plans,Friday Health Plans of Colorado,Colorado Choice Health Plans,1,1,1,2,4,1,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,No data available,2,2,Not enough data available,1,1,Plan not required to report measure,Plan not required to report measure,3,4,Not enough data available,2,3,3,5,5,5,4,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0710,Local CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",1,4,Plan too small to be measured,1,2,1,5,5,5,5,5,1,5,5,5,5,1,4,2,3,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,3,4,5,5,5,5,5,Not enough data available,5,5,3,1,Plan too small to be measured,Plan too small to be measured,4,4,4,3,5
H0712,Local CCP,"Wellcare Of Connecticut, Inc.",WellCare,"WellCare Health Plans, Inc.",3,3,3,2,4,4,3,2,3,2,3,1,3,3,3,2,4,4,3,3,3,3,3,1,2,1,2,3,2,4,4,5,4,4,4,5,Not enough data available,3,2,4,4,2,1,5,3,3,3,3
H0724,Local CCP,Buckeye Health Plan Community Solutions,Allwell,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H0735,Local CCP,Ucare Minnesota,EssentiaCare,UCare Minnesota,5,5,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,No data available,5,5,Not enough data available,Plan too new to be measured,Plan too new to be measured,2,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,5,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,Not enough data available,Plan too small to be measured,Plan too small to be measured,5,4,5,3,Not enough data available
H0755,Local CCP,"Oxford Health Plans (ct), Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,4,4,3,4,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,4,5,4,4,2,5,3,3,3,4,3,4,2,3,4,4,3,3,5,5,5,5,5,5,4,4,3,4,2,4,5,4,5,4,3
H0811,Demo,"Guildnet, Inc.",GuildNet Gold Plus FIDA,Jewish Guild for the Blind,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available
H0838,Local CCP,"Universal Care, Inc.",Brand New Day,"Universal Care, Inc",2,2,2,Not enough data available,Not enough data available,5,4,3,5,4,3,Not enough data available,3,4,5,3,1,Not enough data available,Not enough data available,3,4,1,1,Not enough data available,2,2,1,3,2,2,5,Not enough data available,Not enough data available,4,4,5,Not enough data available,3,2,2,5,4,Not enough data available,5,2,2,2,2
H0904,Local CCP,Golden Cross Health Plan Corp.,CMC Care Advantege,CMC Care Holding Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H0908,Local CCP,"Buckeye Community Health Plan, Inc.",Allwell,Centene Corporation,3,4,4,5,4,1,5,3,5,5,5,Not enough data available,4,No data available,2,1,Not enough data available,Not enough data available,Not enough data available,1,No data available,4,4,5,Not enough data available,3,4,Not enough data available,Not enough data available,4,4,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,3,2,3,5,3,1,2,2
